results_studies_id,results_id,results_position,results_queries_id,results_url,results_main,results_se,hash
83,23210,20,338,"https://www.nordbayern.de/politik/markus-soder-mit-mir-muss-man-auch-in-zukunft-rechnen-1.11022325","https://www.nordbayern.de/",Google,31fdf46f257d25257420bf6a921f6503
82,22923,52,336,"https://www.stern.de/panorama/wetter/hochwasser-in-deutschland--hier-koennen-sie-opfern-mit-spenden-helfen-30618268.html","https://www.stern.de/",Google,330d1cb5a93655280a4a795793260f2b
82,23069,198,336,"https://www.sparda-m.de/","https://www.sparda-m.de/",Google,33d7bf82fc1c98b5ece0e104093beace
83,23433,175,339,"https://corona-schnelltest-kostenlos.de/de/easyapotheke-ahrensburg/","https://corona-schnelltest-kostenlos.de/",Google,33db296a1448fe33dcafa8eca9e81cd3
83,23431,173,339,"https://www.aral.de/","https://www.aral.de/",Google,340fb9fe4d0f49904322d95efbceffae
83,23204,14,338,"https://www.sueddeutsche.de/bayern/corona-bayern-news-soeder-inzidenz-lockdown-stufenplan-1.5342370","https://www.sueddeutsche.de/",Google,34a36e059f160e3ee3b177d03a05ff43
82,23068,197,336,"https://www.axa-betreuer.de/lohe-andersen-hamburg","https://www.axa-betreuer.de/",Google,34a78e50473e39734054399f305cbde0
82,23127,36,337,"https://www.amazon.de/Miss-Merkel-Uckermark-David-Safier/dp/3463406659","https://www.amazon.de/",Google,34ca653d87bb76c4998b2695aabff4c4
82,23047,176,336,"https://www.nordkurier.de/","https://www.nordkurier.de/",Google,34d764d31dd09586c66cfc9ff353ab3a
82,22912,41,336,"https://www.essen.de/essenaktuell/hochwasser.de.jsp","https://www.essen.de/",Google,34d82a293d6900a1f2e0874ab6f881b6
83,23318,60,339,"https://corona.duesseldorf.de/","https://corona.duesseldorf.de/",Google,352127920262380d7fabcfd0911bff96
82,23063,192,336,"https://www.globus-baumarkt.de/","https://www.globus-baumarkt.de/",Google,35373a23b6f013004802888f9cf883eb
83,23212,22,338,"https://www.dw.com/de/markus-s%C3%B6der/t-44350465","https://www.dw.com/",Google,355f7d2eef3538ab91dd5d7998edaddf
83,23234,44,338,"https://www.fraunhofer.de/de/forschung/aktuelles-aus-der-forschung/aufbruch-in-eine-resiliente-gesellschaft/interview-markus-soeder.html","https://www.fraunhofer.de/",Google,35ec160da5a60911d2e860db0d695c16
82,23158,67,337,"https://www.mpg.de/17104336/harnack-medaille-angela-merkel","https://www.mpg.de/",Google,367861d4122aafbab092657309157802
83,23341,83,339,"https://www.deutsche-rentenversicherung.de/DRV/DE/Home/Corona_Blog/reha_faq.html","https://www.deutsche-rentenversicherung.de/",Google,36bbfaba4303270fd10398b246fe9b8b
82,22927,56,336,"https://www.sparkasse-koelnbonn.de/de/home/aktionen/Sofortkredit_Starkregen.html","https://www.sparkasse-koelnbonn.de/",Google,37357a7f1e72f2bcaa0546829b9a77c6
82,23155,64,337,"https://www.cducsu.de/abgeordnete/angela-merkel","https://www.cducsu.de/",Google,373d07d90bdc8e90c7951d168ea75d44
83,23313,55,339,"https://www.bonn.de/themen-entdecken/gesundheit-verbraucherschutz/coronavirus.php","https://www.bonn.de/",Google,37f1b3dfc1270cb2898b851118c8186d
83,23470,212,339,"https://seuthes.de/","https://seuthes.de/",Google,38f77da00de0afd210340bd2e94cb62c
82,22911,40,336,"https://www.fib-bund.de/Inhalt/Themen/Hochwasser/","https://www.fib-bund.de/",Google,398ef51cb2a9e0b8f63dd803857481d8
82,22936,65,336,"https://www.volksfreund.de/blaulicht/hochwasser-mosel-trier-eifel-aktueller-liveticker-vom-donnerstag_aid-61341877","https://www.volksfreund.de/",Google,3b8fa27dabd062dac3cbc7eb84b74496
82,23035,164,336,"https://wasser-uelzen.de/regionales-netzwerk-hochwasser/","https://wasser-uelzen.de/",Google,3b90795b3fead6eaa67a9192b54a363b
82,22892,21,336,"https://www.hlnug.de/themen/wasser/hochwasser","https://www.hlnug.de/",Google,3bc57d4e4649bd75317a22fec82a467e
83,23237,47,338,"https://www.aerzteblatt.de/nachrichten/122490/Corona-Soeder-offen-fuer-mehr-Kompetenzen-beim-Bund","https://www.aerzteblatt.de/",Google,3c4642567c84509d55a0b85a2bc0ac48
82,23108,17,337,"https://www.zdf.de/dokumentation/dokumentation-sonstige/grokos-krisen-kompromisse-100.html","https://www.zdf.de/",Google,3caad27e5dc17f52f5ba9c103b812315
83,23451,193,339,"https://www.hessenschau.de/sport/fussball/darmstadt-98/corona-schock-mehrere-spieler-von-darmstadt-98-in-quarantaene,corona-bei-darmstadt-100.html","https://www.hessenschau.de/",Google,3cb54cc7578492715782dc66f44c48bc
83,23343,85,339,"https://www.wirtschaft.nrw/coronahilfe","https://www.wirtschaft.nrw/",Google,3dce4347c7586c7d92edad1d4315e32b
82,22991,120,336,"https://www.hafen-hamburg.de/de/gezeiten/","https://www.hafen-hamburg.de/",Google,3e2545b34e53ac520510651f046d7776
82,22877,6,336,"https://www.swr.de/swraktuell/rheinland-pfalz/sollte-man-nach-dem-hochwasser-gefaehrdete-flaechen-frei-lassen-100.html","https://www.swr.de/",Google,3ea75017a1afb7a68cb7bb1e0babea22
83,23469,211,339,"https://www.supercut.de/","https://www.supercut.de/",Google,3fe1a6ef32e2a54ec01c0ea6b0dc4896
83,23359,101,339,"https://www.darmstadt.de/leben-in-darmstadt/gesundheit/informationen-zum-corona-virus/impfzentrum-darmstadt","https://www.darmstadt.de/",Google,40144e2d98ad309a71d05450b9f132d2
83,23410,152,339,"https://www.heinrich-sengelmann-kliniken.de/tagesklinik-ahrensburg/","https://www.heinrich-sengelmann-kliniken.de/",Google,401bd1bf71d1841d96487a2acaa3d424
82,23126,35,337,"https://www.rowohlt.de/buch/david-safier-miss-merkel-9783463406657","https://www.rowohlt.de/",Google,4037e1397d63525ce27682fd7e1798f7
83,23286,28,339,"https://www.coronavirus.sachsen.de/","https://www.coronavirus.sachsen.de/",Google,4051f153f533704a9b4d92f9c441d408
82,23144,53,337,"https://www.merkur.de/politik/angela-merkel-per30389/","https://www.merkur.de/",Google,40544dbf1f3f164a47ab6914524c056e
83,23226,36,338,"https://www.gala.de/beauty-fashion/fashion/markus-soeder--seine-tochter-gloria-erhaelt-modelvertrag-22478400.html","https://www.gala.de/",Google,4077be40fc2ab35110a132bdcc1c4ff3
83,23440,182,339,"https://www.butenunbinnen.de/nachrichten/gesellschaft/corona-amera-kreuzfahrtschiff-bremerhaven-100.html","https://www.butenunbinnen.de/",Google,413db097c14d902b7fecf605764102f2
83,23194,4,338,"https://www.bayern.landtag.de/abgeordnete/abgeordnete-von-a-z/profil/markus-soeder/","https://www.bayern.landtag.de/",Google,4164dcc30eb1a69359378e0b4d173f1a
82,22990,119,336,"https://www.honerkamp.net/","https://www.honerkamp.net/",Google,41ca745871fb400f6c9501afcd554511
82,22975,104,336,"https://www.n-tv.de/panorama/Die-Todesnachrichten-nehmen-kein-Ende-article22690590.html","https://www.n-tv.de/",Google,41cdf01f6a0cffc9c57952c1353a7ebb
82,23089,218,336,"https://www.debeka.de/","https://www.debeka.de/",Google,421ddc61eeb12ae4dd0565fda83e0913
83,23340,82,339,"https://rp-online.de/panorama/coronavirus/corona-impfungen-aktuelle-zahlen-fuer-nrw-von-heute-22072021_aid-55573791","https://rp-online.de/",Google,449c585d01a6ac56ce9e63f6953820ea
82,23070,199,336,"https://www.devk.de/","https://www.devk.de/",Google,44dba0db2e828dbedadb066b9213c6f6
83,23379,121,339,"https://www.handelsblatt.com/politik/deutschland/corona-news-mallorca-inzidenz-steigt-nachtleben-soll-eingeschraenkt-werden-usa-delta-variante-fuer-mehr-als-80-prozent-aller-infektionen-verantwortlich/25471608.html","https://www.handelsblatt.com/",Google,4520f319b1cbcc16b8438cdddffaa567
83,23305,47,339,"https://www.116117.de/de/corona-impfung.php","https://www.116117.de/",Google,45ce5e62f6983b95a0b981b977b779f4
83,23421,163,339,"https://www.nessler.de/","https://www.nessler.de/",Google,4676d21005f9747755177c8702792447
83,23441,183,339,"https://www.buergerbeauftragter.bayern/corona-a-z/","https://www.buergerbeauftragter.bayern/",Google,46e8fe37d4f8f9f1e9ed8df018930605
83,23196,6,338,"https://www.bayern.de/","https://www.bayern.de/",Google,473ee8fde1e3ce5eb4fde40aee42c1c9
83,23208,18,338,"https://www.focus.de/kultur/stars/von-agentur-verpflichtet-neuer-job-fuer-soeders-tochter-gloria-sophie-burkandt-startet-model-karriere_id_13519232.html","https://www.focus.de/",Google,4762340fea5be72a4bd98b921e1a148d
82,23177,86,337,"https://taz.de/Angela-Merkel-in-den-USA/!5787021/","https://taz.de/",Google,479ae833e07a6771c980e8744e0f81be
82,23136,45,337,"https://www.zew.de/team/ume","https://www.zew.de/",Google,4805169b5a6236041551a2246fca6448
83,23446,188,339,"https://www.haspa.de/de/home.html","https://www.haspa.de/",Google,4809c10b029bdbd3fe1cbbfe6df7de06
83,23260,2,339,"https://www.rki.de/","https://www.rki.de/",Google,48272218e4504db22fa0475cebbc06cb
83,23444,186,339,"https://www.hvv.de/de","https://www.hvv.de/",Google,48dedc4649a9c5d50edb683eab71aba2
83,23376,118,339,"https://www.donau-ries.de/Buergerservice/Aufgabenbereiche/Gesundheitsamt-Humanmedizin.aspx","https://www.donau-ries.de/",Google,49520ec5c3f41ad5c953601766ddd6f8
83,23278,20,339,"https://www.fr.de/thema/corona-virus-sti1424368/","https://www.fr.de/",Google,49c2168df7e687c22d62d3d529e96649
82,22909,38,336,"https://www.aktionsbuendnis-katastrophenhilfe.de/hochwasser-in-deutschland","https://www.aktionsbuendnis-katastrophenhilfe.de/",Google,49e6766b46d766c7ea55a1dd6c103b85
83,23453,195,339,"https://www.rbb24.de/panorama/thema/corona/beitraege/2021/07/inzidenz-berlin-warnsystem-ampel-gelb-rki-21-8-steigt.html","https://www.rbb24.de/",Google,49f8934fb55b72e7bc779d2a2aff0bb2
82,23145,54,337,"https://www.swr.de/swr2/wissen/archivradio/merkel-aufstieg-kanzlerschaft-100.html","https://www.swr.de/",Google,4a896c7c109ac58c3dbbc7e8ed44cd68
83,23342,84,339,"http://www.mv-corona.de/","http://www.mv-corona.de/",Google,4ab7eec398642442c25676fcbdadffc1
82,22932,61,336,"https://www.nlwkn.niedersachsen.de/startseite/hochwasser_kustenschutz/hochwasserschutz/hintergrundinformationen/wie_entsteht_hochwasser/fachliche-grundlagen-wie-entsteht-hochwasser-119741.html","https://www.nlwkn.niedersachsen.de/",Google,4bfc47e8a050ecb86e97612067ccf904
82,23184,93,337,"https://www.daserste.de/information/nachrichten-wetter/ard-extra/videos/angela-merkel-corona-fernsehansprache-100.html","https://www.daserste.de/",Google,4c5546011fbf376b168ded92f4b3f9b0
82,23164,73,337,"https://www.bpb.de/nachschlagen/lexika/das-europalexikon/177131/merkel-angela","https://www.bpb.de/",Google,4ce3dde187817bc8d092e1711caf8180
83,23407,149,339,"https://www.adler-apotheke-hh.de/","https://www.adler-apotheke-hh.de/",Google,4d206e82c9a289b3735989617968c96a
82,23086,215,336,"https://www.erkrath.de/hochwasser","https://www.erkrath.de/",Google,4dd7f04dc8bc14a6ea552ea1bcc19dbc
82,23088,217,336,"https://www.pinterest.de/pin/541206080218674276/","https://www.pinterest.de/",Google,4e1aa8c58a140aaf9008fa406db30aca
82,23050,179,336,"https://www.wuestenrot.de/de/startseite/index.html","https://www.wuestenrot.de/",Google,4e37a069efff9824f5b4b1e983649230
82,23137,46,337,"https://www.wiwo.de/themen/angela-merkel","https://www.wiwo.de/",Google,50c08d691745feda8790011f7b39e2e7
83,23334,76,339,"https://www.teltow-flaeming.de/corona","https://www.teltow-flaeming.de/",Google,51405a79f35331acab0b43c6b4bfa47e
83,23397,139,339,"https://www.ln-online.de/","https://www.ln-online.de/",Google,52f1a0ab48f2eab1a120f8f16c68a253
82,23106,15,337,"https://www.sueddeutsche.de/politik/bundeskanzlerin-merkel-sommer-pk-bundespressekonferenz-1.5359536","https://www.sueddeutsche.de/",Google,536054a4ced989ae380fc3e21f21cd15
83,23335,77,339,"https://www.essen.de/coronavirus","https://www.essen.de/",Google,539d4f6cad604f338f55245c4bb2a394
83,23235,45,338,"https://www.mdr.de/nachrichten/deutschland/politik/soeder-laschet-kanzlerfrage-union-100.html","https://www.mdr.de/",Google,541a848313065f5185d25726dd5be752
83,23392,134,339,"https://www.hannover.de/Leben-in-der-Region-Hannover/Gesundheit/Gesundheitsschutz/Coronavirus-in-der-Region-Hannover/Allgemeinverf%C3%BCgungen-und-Verordnungen-in-der-Region-Hannover/20.07.2021-Nieders%C3%A4chsische-Corona-Verordnung","https://www.hannover.de/",Google,5442c8da6f6b562891b8f0fcd8830edf
82,23143,52,337,"https://www.morgenpost.de/vermischtes/article232765311/corona-biontech-moderna-johnson-nebenwirkung-rki-zahlen-news.html","https://www.morgenpost.de/",Google,54d9d89be1831c6362215cd7fb6ed590
82,23138,47,337,"https://www.ku.de/slf/kunstgeschichte/kerstin-merkel","https://www.ku.de/",Google,55029d0c7da0c40416b34de27b8d8f42
82,22940,69,336,"https://lfu.brandenburg.de/lfu/de/aufgaben/wasser/hochwasserschutz/","https://lfu.brandenburg.de/",Google,5578759a04b75926257248334c2dfe41
83,23459,201,339,"https://fiscalmarktnachrichten.info/ausland/europa/frankreich-corona-massnahmen-103.html","https://fiscalmarktnachrichten.info/",Google,55d3c88470a1486cdc7a533e6fa35a93
